request_id,category
request_78222c0149acaea9,文件與寫作 > 語句語氣與評分調整
request_5161627981bbcae4,文件與寫作 > 語句語氣與評分調整
request_4477f92875fe8966,文件與寫作 > 內容改寫
request_e07ccbd3b09b55b5,AI與機器學習 > 模型評測
request_5fba32a7c464181b,文件與寫作 > 文件刪修與篇幅調整
request_c028230d4c1d8a5d,文件與寫作 > 語句語氣與評分調整
request_c6c5a014a02ae88c,AI與機器學習 > 模型評測
request_765733c34018d7ae,文件與寫作 > 語句語氣與評分調整
request_24c01a7c0a40d61d,文件與寫作 > 語句語氣與評分調整
request_b8e3b2464e661491,文件與寫作 > 語句語氣與評分調整
request_04ddb811fa07938f,文件與寫作 > 語句語氣與評分調整
request_579eca2acfb3f502,數據分析 > 文本編碼與內容評分
request_7672cd79425056f1,文件與寫作 > 內容改寫
request_09b0aa78d042610e,文件與寫作 > 語句語氣與評分調整
request_f62c80be70c84622,程式開發 > 程式設計概念
request_794d7f488b9fde17,AI與機器學習 > 個人化工作建議生成
request_cdf607ca33813dfb,系統與維運 > 工具載入狀態通知
request_a36d66a0be7aaced,AI與機器學習 > 個人化工作建議生成
request_d941fefc7f656658,文件與寫作 > 語句語氣與評分調整
request_b142ec411cf8bed4,AI與機器學習 > 模型評測
request_5e801dc12f1c8022,AI與機器學習 > 個人化工作建議生成
request_abfe152f3a407915,文件與寫作 > 語句語氣與評分調整
request_adaf6f57936b80e3,AI與機器學習 > 個人化工作建議生成
request_65ee9df3c2d88506,文件與寫作 > 文件閱讀與理解
request_7aa2f6c8ddc07d87,文件與寫作 > 語句語氣與評分調整
request_3b3dfe718219df72,AI與機器學習 > 執行紀錄摘要與記憶整理
request_63f9523e59d49e38,文件與寫作 > 語句語氣與評分調整
request_0770ee912a039f16,文件與寫作 > 語句語氣與評分調整
request_f5e9ad60edea2909,數據分析 > 文本編碼與內容評分
request_ce1c7811160a7ebc,文件與寫作 > 語句語氣與評分調整
request_b35114d8b5058a94,文件與寫作 > 內容改寫
request_18459f72b5bdbed4,文件與寫作 > 內容改寫
request_6a5910d437806d53,AI與機器學習 > 文本分類與語意標註
request_51cc3871ff36645b,文件與寫作 > 語句語氣與評分調整
request_2bc9a7343a67344e,文件與寫作 > 語句語氣與評分調整
request_a2d1d16e30b46662,文件與寫作 > 校對
request_f78a43b88a26b0e4,程式開發 > SVG與程式繪圖
request_b4775109a0fa9ce8,文件與寫作 > 語句語氣與評分調整
request_ca1847b8bc9d288b,文件與寫作 > 文件與視覺成果審查
request_928f53be62f3d1ca,AI與機器學習 > 個人化工作建議生成
request_5595dc0bbf20ac18,數據分析 > 文本編碼與內容評分
request_081d91748acc8452,生活與一般問答 > 生活問題
request_a16256694f12e9e8,程式開發 > SVG與程式繪圖
request_12544af71feefb7a,文件與寫作 > 語句語氣與評分調整
request_adee56fa6668ed5b,AI與機器學習 > 模型評測
request_b581574195c26481,程式開發 > SVG與程式繪圖
request_af800a86930231fb,AI與機器學習 > 模型評測
request_6e5f8494bc7ab6ba,生活與一般問答 > 生活問題
request_e0818ea1c9f61f37,文件與寫作 > 語句語氣與評分調整
request_ad423453e8452ed0,文件與寫作 > 語句語氣與評分調整
request_433bf138cbaac139,文件與寫作 > 語句語氣與評分調整
request_1ca479ddb0c82a8f,AI與機器學習 > AI代理與記憶系統
request_28746de7688ef0d1,文件與寫作 > 語句語氣與評分調整
request_e4c2b80181cb1122,文件與寫作 > 語句語氣與評分調整
request_307d6e3aff4425ef,AI與機器學習 > 模型評測
request_c371b2fee1133327,AI與機器學習 > 資訊檢索與排序融合
request_a77eea25c3ca86dd,AI與機器學習 > 既有AI代理設定與串接
request_0b7bc677a8d68f29,教材與出題 > 題目品質與答案核對
request_5509d15739686595,AI與機器學習 > 模型評測
request_229a798aea165ed0,文件與寫作 > 語句語氣與評分調整
request_06f6702ae7abf474,AI與機器學習 > 模型評測
request_b8a35bfc0726e4a2,系統與維運 > 通知與排程管理
request_ad500485e87812a0,AI與機器學習 > 模型評測
request_16fff81a016beb40,AI與機器學習 > 文本分類與語意標註
request_7a72ad1bcab5971c,系統與維運 > 通知與排程管理
request_c53aad7816b0e710,AI與機器學習 > 模型評測
request_c882c3ee095f0d58,AI與機器學習 > 大型語言模型
request_e320fb1740362c34,數據分析 > 文本編碼與內容評分
request_1b43be49ccc7c8ba,文件與寫作 > 內容改寫
request_cf6303e61cb30636,文件與寫作 > 語句語氣與評分調整
request_cbfac6bcee60d61d,AI與機器學習 > 既有AI代理設定與串接
request_b695471faa96c252,AI與機器學習 > 文本分類與語意標註
request_e21a76f7dcb4a8e1,系統與維運 > 通知與排程管理
request_e45d4be94661fb70,文件與寫作 > 語句語氣與評分調整
request_a5c24e9746e52185,AI與機器學習 > 既有AI代理設定與串接
request_a40b10e226244a7c,文件與寫作 > 語句語氣與評分調整
request_267c57fb2510e1dd,文件與寫作 > 語句語氣與評分調整
request_9f1ddb3698f3504d,系統與維運 > 通知與排程管理
request_84bfca1dc7f10b7c,文件與寫作 > 語句語氣與評分調整
request_86e63dac27719e7c,AI與機器學習 > 既有AI代理設定與串接
request_d2f06c5d2a3b7ef3,文件與寫作 > 語句語氣與評分調整
request_8eaf7a48c567854e,AI與機器學習 > 既有AI代理設定與串接
request_376a626366ba81c9,AI與機器學習 > 模型評測
request_a4a79f4f733c05d2,AI與機器學習 > 模型評測
request_b1d505d07cf8a533,系統與維運 > 通知與排程管理
request_5ef15c0046b31485,數據分析 > 文本編碼與內容評分
request_3ea8dc1c05e0cb68,文件與寫作 > 語句語氣與評分調整
request_a5aa1d34635c58c0,文件與寫作 > 對話標題與任務索引
request_2e247d5b577092de,文件與寫作 > 語句語氣與評分調整
request_9e070a3a51b8cc3e,文件與寫作 > 標題與主旨處理
request_6c4a669cf36c92ac,AI與機器學習 > 模型評測
request_8d5473df60d6d9af,文件與寫作 > 語句語氣與評分調整
request_10ea65925d9a63e0,AI與機器學習 > AI應用故障排查
request_45a5f40714c016bd,文件與寫作 > 標題與主旨處理
request_2fedf9e3fb980fe7,文件與寫作 > 語句語氣與評分調整
request_32737bd715a01353,文件與寫作 > 標題與主旨處理
request_38b270f8e8879942,AI與機器學習 > 模型評測
request_4da2cb27d133ca2c,其他 > 結果核對與驗證追問
request_04eeefa5076080b0,其他 > 任務接續與流程執行
request_e7ef87acb3ff13dd,AI與機器學習 > 模型評測
request_9104ef4ce8a7564b,文件與寫作 > 標題與主旨處理
request_65061a52a4c521d2,文件與寫作 > 語句語氣與評分調整
request_4dea249026f64a2c,文件與寫作 > 語句語氣與評分調整
request_a3b2a5bfd6a4fdd4,系統與維運 > 通知與排程管理
request_677b9dc81fe59821,文件與寫作 > 語句語氣與評分調整
request_2f1d9b9a5d2e1ab0,文件與寫作 > 標題與主旨處理
request_2907871ad97cd42f,AI與機器學習 > 建議內容安全審核
request_b8fadb777307d18e,AI與機器學習 > 資訊檢索與排序融合
request_cfd7535f2af78cf0,文件與寫作 > 語句語氣與評分調整
request_f0f56a6ca64f1153,文件與寫作 > 語句語氣與評分調整
request_ac8469f0e97d1a99,AI與機器學習 > 提示工程
request_f342beea532233bd,文件與寫作 > 語句語氣與評分調整
request_be25b0543582ebae,文件與寫作 > 標題與主旨處理
request_eb53e0dfb8d5fb8f,文件與寫作 > 語句語氣與評分調整
request_b46e78ecd99d7783,AI與機器學習 > 模型評測
request_20175ee876b00897,生活與一般問答 > 健康資訊諮詢
request_b09052202f91cf91,其他 > 更新內容顯示問題
request_3fdded6e58e6387a,文件與寫作 > 語句語氣與評分調整
request_f10c0bd0488ad00d,文件與寫作 > 語句語氣與評分調整
request_4936485fa437b65f,程式開發 > SVG與程式繪圖
request_53a8721d63171a64,數據分析 > 文本編碼與內容評分
request_ba1918ac355e8ecb,AI與機器學習 > 模型評測
request_657546fbc994fbc6,AI與機器學習 > 模型評測
request_0bcaa8635e0985dd,系統與維運 > 通知與排程管理
request_6b882912467b49d3,文件與寫作 > 語句語氣與評分調整
request_01f235e40b2f9aba,文件與寫作 > 語句語氣與評分調整
request_9321373f4f8989ea,系統與維運 > 通知與排程管理
request_8d1d83483fd01f5b,文件與寫作 > 語句語氣與評分調整
request_748df31d65088047,程式開發 > SVG與程式繪圖
request_ef1367ccb4a8fb75,系統與維運 > 通知與排程管理
request_357499ae69f49bad,文件與寫作 > 文件成果獨立審核
request_f0149c4791cbd387,學習與研究 > 實驗圖說與量測資料
request_79de4141ddb98578,數據分析 > 文本編碼與內容評分
request_2d890e2573d3c28b,系統與維運 > 通知與排程管理
request_e34e69c876e8ef11,文件與寫作 > 語句語氣與評分調整
request_d20042aadc9d5ead,AI與機器學習 > 模型評測
request_c3db7e6e9e2fcf1a,系統與維運 > 通知與排程管理
request_d506bde171edc2ee,AI與機器學習 > 影像生成與編輯
request_4a25b2391d6e048e,系統與維運 > 通知與排程管理
request_5f481ec47393ee31,文件與寫作 > 語句語氣與評分調整
request_626f231c48cd8946,文件與寫作 > 語句語氣與評分調整
request_45dc73af36c1555c,文件與寫作 > 語句語氣與評分調整
request_31588a72809ce12a,程式開發 > SVG與程式繪圖
request_9f97ce8791647a76,文件與寫作 > 語句語氣與評分調整
request_279496ca393a0c43,系統與維運 > 通知與排程管理
request_2a5ee69e447c269f,文件與寫作 > 語句語氣與評分調整
request_e7a8fe45123a0f6c,系統與維運 > 通知與排程管理
request_201c2b76fabd3539,AI與機器學習 > 模型評測
request_230994931bcfe20b,文件與寫作 > 語句語氣與評分調整
request_21bd42541b72b2c8,文件與寫作 > PowerPoint與簡報製作
request_9b51c956822bf583,數據分析 > 文本編碼與內容評分
request_69b8b6fe68b3faaa,數據分析 > 文本編碼與內容評分
request_fac26e3d7bdabecc,AI與機器學習 > 模型評測
request_1fbb5e6ff4dec844,文件與寫作 > 語句語氣與評分調整
request_0977f3cc8674364b,文件與寫作 > 語句語氣與評分調整
request_1cfc9f846731d053,學習與研究 > 研究目標與假說資料
request_65e70b0bbe4a2d89,AI與機器學習 > 模型評測
request_cf82ca5a0b3236db,AI與機器學習 > 模型評測
request_a4d8ceba4a0bda09,AI與機器學習 > 模型評測
request_f69cd636b31931d5,文件與寫作 > 語句語氣與評分調整
request_9652b3dec66cc547,AI與機器學習 > 模型評測
request_355312c549fa748e,AI與機器學習 > 模型評測
request_5e8c089b8206d1d7,AI與機器學習 > 模型評測
request_9383f289ccc44ca5,文件與寫作 > 語句語氣與評分調整
request_16ba022548b26c56,AI與機器學習 > 文本分類與語意標註
request_cb1b99871f5af4d7,文件與寫作 > 語句語氣與評分調整
request_1ce0fa9145f2e89a,文件與寫作 > 語句語氣與評分調整
request_7d8e56ab4b058d37,文件與寫作 > 語句語氣與評分調整
request_3ee1a032bac53336,文件與寫作 > 語句語氣與評分調整
request_d895fc0375452201,AI與機器學習 > 個人化工作建議生成
request_ade84236504af451,AI與機器學習 > 模型評測
request_b55d46d55177a386,文件與寫作 > 語句語氣與評分調整
request_140b7685f52cd88f,文件與寫作 > 語句語氣與評分調整
request_910e1f467e30fa14,文件與寫作 > 語句語氣與評分調整
request_d3c832af25c237d0,學習與研究 > 概念解釋
request_2a14f733028e2770,AI與機器學習 > 模型評測
request_32b90915c35a37a1,AI與機器學習 > 模型評測
request_b28b7a1d1f197828,AI與機器學習 > 模型評測
request_623d30ca157ce5b0,文件與寫作 > 語句語氣與評分調整
request_3acc5353713186e2,文件與寫作 > 語句語氣與評分調整
request_0ba3a6473f94edf1,程式開發 > SVG與程式繪圖
request_6779394a49edc3a3,文件與寫作 > 語句語氣與評分調整
request_45b782ff60d52260,AI與機器學習 > 個人化工作建議生成
request_880ba7e59ee917cd,學習與研究 > 生物名詞與概念
request_0dbd3807c77bcea0,文件與寫作 > 語句語氣與評分調整
request_ba865428f7034cba,文件與寫作 > 語句語氣與評分調整
request_152d14968a136e5f,AI與機器學習 > 個人化工作建議生成
request_51afa2d65a60053a,學習與研究 > 生物名詞與概念
request_1c2589f8a676d857,AI與機器學習 > 模型評測
request_0ba648bb63722e0b,AI與機器學習 > 個人化工作建議生成
request_f1526577ac3a7d55,AI與機器學習 > 模型評測
request_59c992b2734a9b2f,文件與寫作 > 語句語氣與評分調整
request_c3959edc55298886,AI與機器學習 > 資訊檢索與排序融合
request_42ef5c740d503cc0,AI與機器學習 > 個人化工作建議生成
request_4dc24c2a76655303,數據分析 > 文本編碼與內容評分
request_d041b275377fa98f,程式開發 > SVG與程式繪圖
request_a85f60ba8fe82be8,文件與寫作 > 語句語氣與評分調整
request_572fcef0594a3f95,AI與機器學習 > 既有AI代理設定與串接
request_f1137bf19b21f3a5,文件與寫作 > 語句語氣與評分調整
request_106e0eef42b2a2d1,文件與寫作 > 語句語氣與評分調整
request_f104d6c57fc3694a,AI與機器學習 > 模型評測
request_228196bf4e0e17f1,AI與機器學習 > 模型評測
request_e6135f8da447bb43,學習與研究 > 生物名詞與概念
request_2818d4399a84c6f1,文件與寫作 > 語句語氣與評分調整
request_398c34af1285b8cc,文件與寫作 > 語句語氣與評分調整
request_ea0558a593bdeb70,程式開發 > SVG與程式繪圖
request_2c3b73160105655e,文件與寫作 > 語句語氣與評分調整
request_c24414b20631cd06,AI與機器學習 > 模型評測
request_fabb6823c0b03952,文件與寫作 > 語句語氣與評分調整
request_8630283819156794,文件與寫作 > 語句語氣與評分調整
request_74bd0a88840c93d5,數據分析 > 文本編碼與內容評分
request_f020648470294a9f,AI與機器學習 > 模型評測
request_51bbb09047f66bfd,數據分析 > 文本編碼與內容評分
request_96e3be71fbd6ea4c,AI與機器學習 > 模型評測
request_243aebce913df176,文件與寫作 > 語句語氣與評分調整
request_7e54a156cdb3eed9,文件與寫作 > 語句語氣與評分調整
request_27d2f8ca1ff60749,AI與機器學習 > 模型評測
request_422ff6ebd73b391f,AI與機器學習 > 模型評測
request_12dea8f6532a8b29,AI與機器學習 > 模型評測
request_0ef7ab28b7330559,AI與機器學習 > 模型評測
request_3efac3c985168407,文件與寫作 > 語句語氣與評分調整
request_f6397f325bbe9873,文件與寫作 > 語句語氣與評分調整
request_61b72ab5039799c7,文件與寫作 > 語句語氣與評分調整
request_70f59206e4350d58,文件與寫作 > 標題與主旨處理
request_d8dbb767fa9fe17f,文件與寫作 > 語句語氣與評分調整
request_4c7005f672fbe42a,文件與寫作 > 語句語氣與評分調整
request_e445f06d899978d7,文件與寫作 > 語句語氣與評分調整
request_81d477509a6945f3,其他 > 結果核對與驗證追問
request_dee078764a1d8c83,數據分析 > 文本編碼與內容評分
request_d581fc2c87b3d166,數據分析 > 文本編碼與內容評分
request_ececc2477826e761,AI與機器學習 > 模型架構與推論流程
request_5b978e3f5e2dbbd0,文件與寫作 > 語句語氣與評分調整
request_56d257f3bd2e50cd,文件與寫作 > 語句語氣與評分調整
request_edbdc0da0971a670,AI與機器學習 > 模型評測
request_317e7266f66973ab,文件與寫作 > 語句語氣與評分調整
request_81d1d6881051ea45,AI與機器學習 > 模型評測
request_2e8065fd964b4ffd,文件與寫作 > 語句語氣與評分調整
request_1f2040b83f76c35c,文件與寫作 > 語句語氣與評分調整
request_924b5d14de4d8ce3,文件與寫作 > 語句語氣與評分調整
request_dd8c5c8f4767307a,文件與寫作 > 語句語氣與評分調整
request_1b634ad53189cc9b,數據分析 > 文本編碼與內容評分
request_c3c194ab56f70c2d,文件與寫作 > 語句語氣與評分調整
request_4f12778caf597224,系統與維運 > 工具載入狀態通知
request_457966331e6a9986,AI與機器學習 > 資訊檢索與排序融合
request_fbf5adb1dc5fdafc,文件與寫作 > 語句語氣與評分調整
request_5aca09402b31de98,AI與機器學習 > 提示工程
request_068ca82e512de1b2,AI與機器學習 > 模型評測
request_a0c86c67e0797323,學習與研究 > 生醫文獻內容研讀
request_67a9bb1676ee705d,文件與寫作 > 語句語氣與評分調整
request_e4f9a5f79398d544,文件與寫作 > 語句語氣與評分調整
request_4f8f7bca858a9072,學習與研究 > 生醫文獻內容研讀
request_dc2d20049993e9fd,程式開發 > 程式碼解釋
request_0c993b0f79861ce6,文件與寫作 > 語句語氣與評分調整
request_03f20aa3487f5eb4,文件與寫作 > 語句語氣與評分調整
request_1001c96cf80bd27d,學習與研究 > 生醫文獻內容研讀
request_e03551190524ff88,數據分析 > 文本編碼與內容評分
request_aa12cd2beede446b,學習與研究 > 生醫文獻內容研讀
request_cd9bdd1fac46a3ed,文件與寫作 > 語句語氣與評分調整
request_f06599180a77a771,學習與研究 > 生醫文獻內容研讀
request_762be425465ed729,AI與機器學習 > 文本分類與語意標註
request_9417facd408bc166,文件與寫作 > 語句語氣與評分調整
request_8c9af51c28591cfa,學習與研究 > 生醫文獻內容研讀
request_90f464823df96114,文件與寫作 > 語句語氣與評分調整
request_6687173671c321ae,文件與寫作 > 校對
request_83cfc8283c8365fd,學習與研究 > 生醫文獻內容研讀
request_a7a65b60faaed530,文件與寫作 > 語句語氣與評分調整
request_ea81304c90e1c75a,AI與機器學習 > 個人化工作建議生成
request_3dd5cf9b05489032,數據分析 > 文本編碼與內容評分
request_601b06c2d35fe805,學習與研究 > 生醫文獻內容研讀
request_1e079f56f1e30cea,生活與一般問答 > 生活問題
request_da3436af3ea72021,文件與寫作 > 語句語氣與評分調整
request_9639dc3ffafbe7bd,AI與機器學習 > 模型評測
request_fea887f2a9b11fb0,AI與機器學習 > 模型評測
request_cc2832b1a12f4545,生活與一般問答 > 生活問題
request_e855edcf35d60c84,學習與研究 > 生醫文獻內容研讀
request_6bef82a5e0aa0c73,文件與寫作 > 語句語氣與評分調整
request_f8c5c00fe43291f7,文件與寫作 > 語句語氣與評分調整
request_05fe2d0b386d2fb7,文件與寫作 > 語句語氣與評分調整
request_1b43011d932b5cc1,AI與機器學習 > AI代理與記憶系統
request_268cc4839c9774d1,文件與寫作 > 語句語氣與評分調整
request_4874010972edecba,學習與研究 > 生醫文獻內容研讀
request_983aab4586c2ee4c,文件與寫作 > 語句語氣與評分調整
request_820a2c85ae69cf37,AI與機器學習 > 模型評測
request_30f4cc2a0a563be5,文件與寫作 > PowerPoint與簡報製作
request_61cf483c22265ae4,程式開發 > SVG與程式繪圖
request_9c01ef7e9a1120e5,教材與出題 > 題目品質與答案核對
request_55532d6d6318414a,AI與機器學習 > 模型評測
request_155713a6c48b5441,學習與研究 > 生醫文獻內容研讀
request_4fdda4132a394cc0,文件與寫作 > 語句語氣與評分調整
request_a27c327be41e0910,AI與機器學習 > 模型評測
request_fa58afaf9fbe10e6,AI與機器學習 > 模型評測
request_d5c3fdf62970bedc,學習與研究 > 生醫文獻內容研讀
request_886d59abda3e3b5f,AI與機器學習 > 模型評測
request_e67829a6c6d29933,數據分析 > 文本編碼與內容評分
request_bfebd22adf839958,文件與寫作 > 語句語氣與評分調整
request_fbbfc0d23ac5ab49,AI與機器學習 > 文本分類與語意標註
request_0cf97d7e50f7c078,文件與寫作 > 語句語氣與評分調整
request_ef088a75961a6efc,學習與研究 > 生醫文獻內容研讀
request_5d5d93557540f1b4,文件與寫作 > 語句語氣與評分調整
request_64749f843fa432dc,文件與寫作 > 語句語氣與評分調整
request_2b7c295d87a71e45,文件與寫作 > 語句語氣與評分調整
request_f815f2591ca6acca,學習與研究 > 生醫文獻內容研讀
request_307f8cefd84b6c13,文件與寫作 > 語句語氣與評分調整
request_ff7e5e5ed3c5b210,其他 > 修改要求與修訂接續
request_b614a69d3d72547e,AI與機器學習 > 模型評測
request_942896aa4ab1b6f9,AI與機器學習 > 模型評測
request_cb58bcd380328a41,數據分析 > 文本編碼與內容評分
request_6840a72d60367c32,學習與研究 > 生醫文獻內容研讀
request_13c5cf20f0b50ba3,文件與寫作 > 語句語氣與評分調整
request_526dfc5634e9c41b,文件與寫作 > 語句語氣與評分調整
request_6042069621646e03,AI與機器學習 > 模型評測
request_9b44596c1df899df,文件與寫作 > 語句語氣與評分調整
request_80729ae41f2aa6e0,文件與寫作 > 語句語氣與評分調整
request_cc4763be486e6c46,AI與機器學習 > 模型評測
request_939e15a83becf851,其他 > 結果核對與驗證追問
request_3c5d0d30048c5fd8,其他 > 任務接續與流程執行
request_d30327c3cc00e8df,AI與機器學習 > 模型評測
request_f1f44947340474c8,文件與寫作 > 語句語氣與評分調整
request_7308daed6a98fcdc,文件與寫作 > 語句語氣與評分調整
request_863ef231edbf93d3,學習與研究 > 概念解釋
request_59bb126092c76d4f,文件與寫作 > 語句語氣與評分調整
request_5329df0944ac52b6,AI與機器學習 > 建議內容安全審核
request_c0d64e4873b534a4,文件與寫作 > 語句語氣與評分調整
request_ab4d1adeaa63cab6,文件與寫作 > 語句語氣與評分調整
request_389276cd67c6276e,文件與寫作 > 語句語氣與評分調整
request_b7445c7beee7623e,AI與機器學習 > 資訊檢索與排序融合
request_c46554fcc3839567,文件與寫作 > 語句語氣與評分調整
request_de918490058f80bf,AI與機器學習 > 既有AI代理設定與串接
request_249b2e08c6a337cf,AI與機器學習 > 模型評測
request_33bfa5c5bbb49e82,生活與一般問答 > 健康資訊諮詢
request_6f9a4a953b42d970,文件與寫作 > 語句語氣與評分調整
request_221f3b8cd809573a,文件與寫作 > 語句語氣與評分調整
request_4dd7cedb6459f125,數據分析 > 文本編碼與內容評分
request_df570cedb3a9fe9f,AI與機器學習 > 模型評測
request_377702355d0a39f6,生活與一般問答 > 一般知識
request_d68e6c73a304f238,AI與機器學習 > 模型評測
request_c932abcef74930f9,文件與寫作 > 語句語氣與評分調整
request_cac2465eafbb0151,文件與寫作 > 語句語氣與評分調整
request_461b1345a8bdec39,文件與寫作 > 語句語氣與評分調整
request_f701c75e1a8e2157,文件與寫作 > 文件成果獨立審核
request_af14d7c6feae8c60,數據分析 > 文本編碼與內容評分
request_e2354f0297d379c3,文件與寫作 > 語句語氣與評分調整
request_dfaf3126a7f57d94,AI與機器學習 > 模型評測
request_169bc8cd62357170,AI與機器學習 > 影像生成與編輯
request_29e545d8c9cb95e0,程式開發 > 提交與規格合規審查
request_7972183a7908d7ac,文件與寫作 > 語句語氣與評分調整
request_1a93e34e5d65c298,文件與寫作 > 語句語氣與評分調整
request_03c0e764e5f9be1b,文件與寫作 > 語句語氣與評分調整
request_725361222d805c4c,文件與寫作 > 語句語氣與評分調整
request_11c8059f0b064476,文件與寫作 > 語句語氣與評分調整
request_cfe2a35bf0d0ea3d,文件與寫作 > 紀錄表與專業報告
request_4cb0d1cbdbe152b9,AI與機器學習 > 模型評測
request_7d09b0bc9484022c,文件與寫作 > 語句語氣與評分調整
request_40db4a28d4542a41,數據分析 > 文本編碼與內容評分
request_f3fed451e7c8079d,數據分析 > 文本編碼與內容評分
request_4663e5c521c1956f,AI與機器學習 > 模型評測
request_9ca54fcf3b2caab1,文件與寫作 > 語句語氣與評分調整
request_bf9a8b814410d897,文件與寫作 > 語句語氣與評分調整
request_02f6521cb6e3f311,AI與機器學習 > 模型評測
request_f2e8c28878c34bab,AI與機器學習 > 模型評測
request_eabc79053a145690,AI與機器學習 > 模型評測
request_456aa122d149e7a4,文件與寫作 > 語句語氣與評分調整
request_02088afc1af4451f,AI與機器學習 > 模型評測
request_9b5af73fe1cfb3ca,AI與機器學習 > 模型評測
request_78e4f51ed89bd42b,AI與機器學習 > 模型評測
request_d85af651954079d9,文件與寫作 > 語句語氣與評分調整
request_23df8926da422cd3,AI與機器學習 > 文本分類與語意標註
request_8a041eb57f0bbea4,文件與寫作 > 語句語氣與評分調整
request_2734911665c8014f,文件與寫作 > 語句語氣與評分調整
request_7fcdbec91896949d,文件與寫作 > 語句語氣與評分調整
request_d4abac3e8d938548,文件與寫作 > 語句語氣與評分調整
request_8c9707081d0eec73,AI與機器學習 > 個人化工作建議生成
request_451639cde33be483,AI與機器學習 > 模型評測
request_f219c50e80350298,文件與寫作 > 語句語氣與評分調整
request_306e641f872c7b89,程式開發 > Python
request_abbce65c073861a8,文件與寫作 > 語句語氣與評分調整
request_cabcc47ae1f4ba55,程式開發 > Python
request_25c5a5a0505b06cc,文件與寫作 > 語句語氣與評分調整
request_284dcad3852b7a8a,AI與機器學習 > 模型評測
request_a871516764baf9e4,AI與機器學習 > 模型評測
request_635843e949740150,AI與機器學習 > 模型評測
request_ba0f5a82de99d304,文件與寫作 > 簡報講稿與旁白
request_f879302cdc321d6f,文件與寫作 > 語句語氣與評分調整
request_5ce4665b3d7239e8,文件與寫作 > 語句語氣與評分調整
request_c8fc9753a5af10bf,文件與寫作 > 語句語氣與評分調整
request_23c3fb4fe7143e3a,文件與寫作 > 語句語氣與評分調整
request_8782f381ab45924a,文件與寫作 > 語句語氣與評分調整
request_cba270898f259e23,AI與機器學習 > 模型評測
request_20b2fbcf1464e6d0,文件與寫作 > 配色與版面調整
request_1c9dfc8060351650,AI與機器學習 > 模型評測
request_fd27dec9147ec84f,文件與寫作 > 語句語氣與評分調整
request_ebfc94cf0598b77a,文件與寫作 > 配色與版面調整
request_3150ba93e97a9566,數據分析 > 文本編碼與內容評分
request_28813ab4835249f2,文件與寫作 > 語句語氣與評分調整
request_2e32b84aa0dcdb87,文件與寫作 > 技術文件與操作手冊
request_119d3d2b348822fd,文件與寫作 > 語句語氣與評分調整
request_d8fb6cdb21ad6862,文件與寫作 > 配色與版面調整
request_4fa3b7e4c8c9ebf6,文件與寫作 > 語句語氣與評分調整
request_69c3ed2948337714,AI與機器學習 > 模型評測
request_98c274c4662cb5dd,AI與機器學習 > 模型評測
request_f38acce14f25d71c,文件與寫作 > 語句語氣與評分調整
request_1dd3bc3ba1af28dc,文件與寫作 > 語句語氣與評分調整
request_3dfadc934f1cfe93,文件與寫作 > 語句語氣與評分調整
request_93265eb12eb10e23,AI與機器學習 > 模型評測
request_b418a469e51196d7,程式開發 > 提交與規格合規審查
request_f79cd4cd5dcc46af,文件與寫作 > 語句語氣與評分調整
request_6cbc48d87f363fb7,程式開發 > 提交與規格合規審查
request_6ec18f49cbd05dab,文件與寫作 > 語句語氣與評分調整
request_3410c601fe89b208,數據分析 > 文本編碼與內容評分
request_231f4712020a8d7b,程式開發 > 提交與規格合規審查
request_289bf8421e2615b2,AI與機器學習 > 模型評測
request_e2f9f5a577c919b1,程式開發 > 提交與規格合規審查
request_a410ab30f0304bc3,數據分析 > 文本編碼與內容評分
request_9985020713d877d6,AI與機器學習 > 模型評測
request_e2a6a0b90abf0b77,文件與寫作 > 語句語氣與評分調整
request_08a95ceab610a3dd,文件與寫作 > 語句語氣與評分調整
request_04dc2f4d09b269ac,AI與機器學習 > 模型評測
request_06f8c1df03885382,AI與機器學習 > 模型評測
request_ccd865aa4f1dee12,AI與機器學習 > 模型評測
request_1ed3e73425c28d0b,AI與機器學習 > 模型評測
request_bd608ecd342ba238,文件與寫作 > 語句語氣與評分調整
request_86dcef751ccaf72d,文件與寫作 > 簡報講稿與旁白
request_99d882416d4441ad,文件與寫作 > 語句語氣與評分調整
request_3825fda2ebd9e473,文件與寫作 > 語句語氣與評分調整
request_f1f53309dd887cb3,文件與寫作 > 語句語氣與評分調整
request_1098a1d6da8a5698,文件與寫作 > 語句語氣與評分調整
request_87a7d079757f7068,文件與寫作 > 語句語氣與評分調整
request_7bbcca38c8e5244a,其他 > 結果核對與驗證追問
request_386403b3ab8bcb5c,數據分析 > 文本編碼與內容評分
request_faff83e842f018e9,學習與研究 > 學術插圖與研究圖解
request_1d0b81f14b1cd5fb,數據分析 > 文本編碼與內容評分
request_c1022d233b0ac4a9,文件與寫作 > 語句語氣與評分調整
request_8541ee482fe9e164,文件與寫作 > 語句語氣與評分調整
request_0fd89a3c20f5fe5f,AI與機器學習 > 模型評測
request_e4f6c30eb4c528b2,文件與寫作 > 技術文件與操作手冊
request_d9b2bd6a3495b248,文件與寫作 > 語句語氣與評分調整
request_bd2e6bb281ea5ef9,AI與機器學習 > 資訊檢索與排序融合
request_2c849b856063d052,文件與寫作 > 郵件內容處理
